일시	지점	일최저체감온도(°C)	일최고기온(°C)	일평균기온(°C)	일최저기온(°C)	일평균상대습도(%)	일평균풍속(m/s)	일최대풍속(m/s)	한파특보(O/X)	한파영향예보(단계)	동파가능지수(03h)(단계)	동파가능지수(06h)(단계)	동파가능지수(09h)(단계)	동파가능지수(12h)(단계)	동파가능지수(15h)(단계)	동파가능지수(18h)(단계)	동파가능지수(21h)(단계)	동파가능지수(24h)(단계)
2024-01-13	경산(827)	-3.4	7.9	2.3	-1.6	35	1.5	4	주의보	 								
2024-01-13	삼척(876)	-4.6	5.2	1.4	-2.3	42	1.5	3.4	X	 								
2024-01-13	속초(90)	-6.3	2.7	-.1	-4.1	42.9	1.9	4.1	X	 								
2024-01-13	삼천포(907)	-1.6	10	4.4	-.5	46	2.1	5.5	X	 								
2024-01-13	고성(918)	-6.3	10.1	1.8	-3.6	58	2.1	4.6	X	 								
2024-01-13	창녕(919)	-6.9	8.4	-.3	-6.5	62	1.1	4.1	X	 								
2024-01-13	함안(920)	-7.8	9.2	-.6	-6.9	68	1	2.7	X	 								
2024-01-13	북춘천(93)	-11.5	3.9	-3.6	-9.4	56.4	.7	1.8	X	 								
2024-01-13	하동(932)	-5.1	11.2	2.1	-4.3	60	.7	2.9	X	 								
2024-01-13	철원(95)	-11.2	3.5	-4.3	-10.1	71.1	.5	1.9	X	 								
2024-01-13	동두천(98)	-8.7	5.2	-2.2	-7.6	51.5	.6	2.6	X	 								
2024-01-13	파주(99)	-10.8	3.7	-3.7	-9.4	64	.7	2.7	X	 								
2024-01-14	북강릉(104)	-4.3	11.2	4.9	-3.1	45.1	1.5	6.9	X	 								
2024-01-14	동해(106)	-4.8	13.2	6.6	-2	44.1	2.1	5.4	X	 								
2024-01-14	서울(108)	-7.5	2.4	-.6	-3.3	74.5	2.1	4.2	X	 								
2024-01-14	인천(112)	-9.5	4.3	.1	-3.4	71.6	3.5	7.8	X	 								
2024-01-14	원주(114)	-5.4	3.5	-.5	-5.3	76	.6	3	X	 								
2024-01-14	울릉도(115)	-4.9	10	6.4	-1.2	69.8	6.4	10.4	X	 								
2024-01-14	수원(119)	-6.8	3.1	-.7	-4.5	79.4	1.7	4.9	X	 								
2024-01-14	영월(121)	-10.4	5.7	-.7	-8.3	83.9	.5	2.1	X	 								
2024-01-14	충주(127)	-8.5	5.8	-.9	-7.4	82.1	.7	2.4	X	 								
2024-01-14	서산(129)	-5.6	6.8	.4	-4.7	82.4	1.8	5.1	X	 								
2024-01-14	울진(130)	-4.4	12.7	6.6	-.8	45.5	3.2	7.3	X	 								
2024-01-14	청주(131)	-3.6	7.9	1.6	-3.6	69	1	2.7	X	 								
2024-01-14	대전(133)	-7.4	9.4	1.2	-4.6	77.4	1.4	5.1	X	 								
2024-01-14	추풍령(135)	-9.3	11.6	1.5	-7.9	69.4	2.7	7.3	X	 								
2024-01-14	안동(136)	-8	9.3	.7	-8.2	76.6	.8	2.7	X	 								
2024-01-14	상주(137)	-7.6	9.1	1	-7.1	70.9	1.4	4.2	X	 								
2024-01-14	포항(138)	-3.5	14.3	7.2	-.4	52.6	3	6.5	X	 								
2024-01-14	군산(140)	-5.4	11.9	2.4	-3.1	84.1	2.1	7	X	 								
2024-01-14	대구(143)	-7.3	14.6	4.9	-4.5	61.4	2.1	5.3	X	 								
2024-01-14	전주(146)	-3	12.9	5.8	-.7	70.5	2.4	5.9	X	 								
2024-01-14	울산(152)	-3.6	14.1	7	-2.2	60.9	2.2	6.1	X	 								
2024-01-14	창원(155)	-2.4	14.3	7.1	-1.3	60.4	1.2	5.1	X	 								
2024-01-14	광주(156)	-.7	14.7	5.4	-1	78.3	1	3.9	X	 								
2024-01-14	부산(159)	.4	13.8	9.1	2.2	61.4	4	8.2	X	 								
2024-01-14	통영(162)	-1.4	13.8	8.2	.8	72.9	2.3	4.9	X	 								
2024-01-14	목포(165)	-3.7	14	5.5	.1	78.6	4.9	10.2	X	 								
2024-01-14	여수(168)	.2	13.2	8.2	3	68.6	3.5	9.9	X	 								
2024-01-14	흑산도(169)	-2.7	14.7	8.6	3.9	78.1	7.4	14.1	X	 								
2024-01-14	완도(170)	-1.5	15.8	6.8	.5	78.8	1.9	5.5	X	 								
2024-01-14	고창(172)	-6.8	13.8	6.1	-3.5	67.6	4.5	8.1	X	 								
2024-01-14	제주(184)	1.7	18.4	10.4	4.2	56.9	3.8	7.6	X	 								
2024-01-14	진주(192)		14.6	5.3	-6	69.1	.8	3.4	X	 								
2024-01-14	양평(202)	-8.1	1.8	-1.8	-6.3	79.5	.9	3	주의보	 								
2024-01-14	이천(203)	-8	1.7	-2.3	-7.8	86.8	.6	2.6	X	 								
2024-01-14	인제(211)	-8.1	1.7	-2.1	-7.5	81.1	.8	2.9	주의보	 								
2024-01-14	홍천(212)	-10.2	-.7	-3.6	-8.3	85.3	.2	1.5	주의보	 								
2024-01-14	태백(216)	-8.2	4.6	.9	-5.8	57.4	2.2	4.6	X	 								
2024-01-14	정선군(217)	-14	6.9	-3.3	-10.9	78.1	1	3.9	X	 								
2024-01-14	제천(221)	-8.8	3.4	-2.1	-9.5	85.9	.8	3.5	X	 								
2024-01-14	보은(226)	-6.5	9.5	.4	-7.3	83.1	1.1	4.4	X	 								
2024-01-14	천안(232)	-7.3	6.2	-.1	-6.4	83	.9	2.9	X	 								
2024-01-14	보령(235)	-4	10.3	3.1	-2.6	74.6	2.2	6.3	X	 								
2024-01-14	부여(236)	-5.4	8.8	1	-5.7	84.6	1	3	X	 								
2024-01-14	금산(238)	-7.8	11	1.9	-7	81.3	1.4	5.6	X	 								
2024-01-14	세종(239)	-5.7	9.1	1.2	-4.4	81.9	1.4	5	X	 								
2024-01-14	부안(243)	-4.3	14.3	4.5	-2.4	76.9	1.6	4.2	X	 								
2024-01-14	임실(244)	-5.4	12.9	3.2	-5.6	82	1.2	3.8	주의보	 								
2024-01-14	정읍(245)	-3.8	13.9	5.3	-1.9	69.1	2.3	6.5	X	 								
2024-01-14	남원(247)	-7	13.2	3.7	-4.3	75.5	1.8	5.6	X	 								
2024-01-14	장수(248)	-7.2	10	2	-6.2	82	2.1	6.5	X	 								
2024-01-14	영광군(252)	-3.3	13.9	4.9	-2.6	74.3	2.3	5.6	X	 								
2024-01-14	김해시(253)	-3.1	14.9	6.9	-2.3	65.9	1.5	4.6	X	 								
2024-01-14	순창군(254)	-7.8	12.7	3	-5.9	80.8	2.1	7.3	X	 								
2024-01-14	양산시(257)	-4	15.1	6.8	-2.6	70.5	2	5.4	X	 								
2024-01-14	강진군(259)	-5.9	15.8	5.2	-4	79.3	1.6	5.3	X	 								
2024-01-14	장흥(260)	-5.7	15.7	5.1	-5.7	77.3	1.3	4.6	X	 								
2024-01-14	해남(261)	-5.9	15.2	5.8	-4.6	80.6	2.5	7.2	X	 								
2024-01-14	고흥(262)	-2	15.8	7.2	-2.8	74.3	1.4	5	X	 								
2024-01-14	의령군(263)	-7.4	14.9	4.9	-6.5	80.1	1.7	6.5	X	 								
2024-01-14	함양군(264)	-8	13.5	3	-7.5	72.1	2	6.8	X	 								
2024-01-14	진도군ASOS(268)	-5.1	14.6	6.6	-3.3	79.3	3	7.2	X	 								
2024-01-14	봉화(271)	-9.6	8.1	-.6	-7.8	79.9	.9	4.3	X	 								
2024-01-14	영주(272)	-10.5	5.7	-.4	-8.2	75.4	2.5	7.7	X	 								
2024-01-14	문경(273)	-10.2	7.2	.4	-7.5	73.8	1.8	5.8	X	 								
2024-01-14	청송군(276)	-11.4	10.1	1.3	-9.5	74.3	1.9	6	X	 								
2024-01-14	영덕(277)	-6.7	12.5	5.8	-3.6	56.8	3.1	7.6	X	 								
2024-01-14	의성(278)	-9	11.8	.9	-8.7	79.5	.5	2.3	X	 								
2024-01-14	구미(279)	-5.4	11.9	2.5	-5.9	66.8	.6	2.4	X	 								
2024-01-14	영천(281)	-7.7	13.1	3.6	-7.2	70.8	1.7	5.3	X	 								
2024-01-14	경주시(283)	-9.9	14.7	5.2	-6	60.5	2.9	7.4	X	 								
2024-01-14	거창(284)	-7.9	12.7	1.8	-8.5	74	1.1	6.1	X	 								
2024-01-14	합천(285)		14.9	4.9	-5.8	66.5	.8	3.9	X	 								
2024-01-14	밀양(288)	-4.6	14.5	5	-5.2	62.5	.6	3.2	X	 								
2024-01-14	산청(289)	-8	15.2	3.9	-6.8	66.4	1.4	6	X	 								
2024-01-14	거제(294)	-.5	13.3	7.5	-.8	74.8	1.5	4.7	X	 								
2024-01-14	남해(295)	-1.4	14	7.3	-1	72.3	2	5.7	X	 								
2024-01-14	부천(433)	-5.6	3.3	-.9	-3.7	68	.8	3	X	 								
2024-01-14	안양(434)	-6.9	3.3	.5	-2.3		1.4	4.9	X	 								
2024-01-14	광명(437)	-6.3	5.2	1.1	-2.5	67	1.7	4	X	 								
2024-01-14	군포(438)	-5.2	2.8	-.1	-2.9	67	.8	2.4	X	 								
2024-01-14	김포(441)		3.8	-.9	-4		1.4	4.2	X	 								
2024-01-14	하남(444)	-3.5	1.9	-2	-5.9	74	.3	1.6	X	 								
2024-01-14	의왕(445)	-6	3.3	-.4	-3.8	75	.8	2.6	X	 								
2024-01-14	포천(504)	-9.9	1.8	-3.4	-7.9	89	1.2	5	주의보	 								
2024-01-14	가평조종(505)	-9.6	1	-4.3	-9.1	87	.8	4.2	주의보	 								
2024-01-14	안성(516)	-7.3	5.1	0	-4.8	80	1.7	4.7	X	 								
2024-01-14	간성(517)	-7.5	8.8	2.4	-4.6	53	2.3	5.3	X	 								
2024-01-14	평창(526)	-10.9	3	-3.4	-9.8	78	.6	3.9	주의보	 								
2024-01-14	의정부(532)	-6.7	1.6	-1.8	-5.1	75	.7	2.6	X	 								
2024-01-14	횡성(536)	-9.8	.8	-2.7	-8.5	87	.5	1.7	주의보	 								
2024-01-14	고양(540)	-6.5	3.5	-1.1	-4.8	81	1.1	3.5	X	 								
2024-01-14	남양주(541)	-8.1	1.6	-2.2	-6.4	79	.9	3.4	X	 								
2024-01-14	안산(545)		3.6	-1.4	-7.1	82	.4	2.5	X	 								
2024-01-14	경기광주(546)	-10	.6	-2.5	-6.5	75	1.3	3.4	X	 								
2024-01-14	여주(548)	-9.3	1.7	-2.2	-6.7	83	1.1	3	X	 								
2024-01-14	용인(549)	-7.9	1.6	-2.1	-7.1	82	.9	3.6	X	 								
2024-01-14	오산(550)	-6	5.4	-.8	-6	83	.9	3.8	X	 								
2024-01-14	평택(551)	-6.8	5.6	.4	-4.4	83	1.7	5	X	 								
2024-01-14	화천(555)	-11.7	-.6	-5.4	-8.9	88	1.1	3.6	주의보	 								
2024-01-14	양구(556)	-12.5	-1.1	-5.5	-10.3	85	.7	2.1	주의보	 								
2024-01-14	시흥(565)	-7	4.2	-1.4	-6.4	85			X	 								
2024-01-14	구리(569)	-6.4	1.4	-1.2	-4.5	74	1	3.5	X	 								
2024-01-14	화성(571)	-5.9	4.5	.2	-3.1	75	1	3.5	X	 								
2024-01-14	성남(572)	-4.9	3.3	-.9	-4.6	66	.9	2.8	X	 								
2024-01-14	과천(590)	-6.5	3.8	-1.2	-6.1	84	1.1	3.8	X	 								
2024-01-14	양주(598)	-10.4	.7	-3.9	-8.1	90	1.1	4.3	X	 								
2024-01-14	단양(601)	-9.8	4.5	-1.9	-8.9	86	.9	3.6	X	 								
2024-01-14	진천(602)	-7.1	6.6	0	-5.9	77	1.5	5.6	X	 								
2024-01-14	괴산(603)	-7.4	8.6	-.9	-8.7	83	1	4.2	X	 								
2024-01-14	옥천(604)	-7.3	10.7	1	-7.3	80	.8	3	X	 								
2024-01-14	홍북(608)								X	 								
2024-01-14	공주(612)	-7.9	8.2	.1	-6.5	85	.9	2.6	X	 								
2024-01-14	서천(614)	-5.4	10.8	2.3	-4.1	84	1.8	5.1	X	 								
2024-01-14	논산(615)	-6.9	9.3	1.2	-5.4	80	1.6	5	X	 								
2024-01-14	당진(616)	-6	8.4	.6	-4.4	82	1.8	5	X	 								
2024-01-14	청양(618)	-4.8	11.1	.8	-6.2	85	.8	2.8	X	 								
2024-01-14	음성(619)	-9.3	5.4	-1.3	-8.4	83	2.1	6.7	X	 								
2024-01-14	증평(623)	-6.3	5.7	-.3	-6.1	76	.9	4.2	X	 								
2024-01-14	태안(627)	-5.4	6.7	2	-1.6	80	2.1	3.6	X	 								
2024-01-14	예산(628)	-6.2	9.5	.9	-4.2	85	1.6	5	X	 								
2024-01-14	아산(634)	-6.9	6.9	.6	-4	79	2.5	5.6	X	 								
2024-01-14	계룡(636)	-8.5	9.2	.7	-8.1	88	1.7	5.5	X	 								
2024-01-14	연천청산(652)	-9.3	1.1	-3.2	-7.6	86	1.2	5.2	주의보	 								
2024-01-14	양양(670)	-3.6	9	4.9	-.4	45	4.1	7.5	X	 								
2024-01-14	무안(699)	-6.8	14.6	4.9	-2.1	77	4	6.8	X	 								
2024-01-14	무주(701)	-8.9	11.6	2.5	-6.5	77	1.7	4.9	X	 								
2024-01-14	익산(702)	-5.7	12	3.6	-4.1	76	2.3	7.2	X	 								
2024-01-14	진안(703)	-8.2	10.3	2	-6.5	84	1.8	5.9	X	 								
2024-01-14	담양(706)	-7.1	14.4	4.5	-4.6	85	2.5	6.9	X	 								
2024-01-14	구례(709)	-7	15.5	4.2	-5.9	77	2	6.7	X	 								
2024-01-14	나주(710)	-7.3	14.7	4.3	-4	82	2.6	6.8	X	 								
2024-01-14	순천시(712)	-6	14.5	6.3	-3.6	74	2.2	4.4	X	 								
2024-01-14	광양읍(713)	-3.3	15.5	7.2	-2.1	67	1.5	4.8	X	 								
2024-01-14	장성(730)	-5.7	14.6	3.4	-5.3	79	1.7	5.5	X	 								
2024-01-14	영암(731)	-7.6	15.1	4.4	-4.8	82	2.1	6.9	X	 								
2024-01-14	보성(732)		14.9	3.9	-6.5	79			X	 								
2024-01-14	완주(734)	-6.3	12.2	2.8	-5.2	85	1.6	5.3	X	 								
2024-01-14	김제(737)	-6.4	13.2	3.6	-2.5	75	3.1	7.8	X	 								
2024-01-14	화순(741)	-5.2	15.7	5.5	-2.9	74	2.2	9.3	X	 								
2024-01-14	함평(754)	-7.8	14.5	4	-3.6	80	3.2	6.8	X	 								
2024-01-14	곡성(768)	-7.7	14.4	3.3	-5.7	83	1.6	5.6	X	 								
2024-01-14	압해도(789)	-2.5	14.4	6.3	-.1	78	4	8.1	X	 								
2024-01-14	영양(801)	-10.8	9.3	.2	-9.3	81	1.6	5.3	X	 								
2024-01-14	성주(810)	-10.1	13.8	2.5	-8	65	1.2	6.1	X	 								
2024-01-14	고령(812)	-7.9	14	3.8	-7.6	71	1	3.7	X	 								
2024-01-14	청도(813)	-10.4	14.3	4	-8.1	70	1.6	5.4	X	 								
2024-01-14	예천(815)	-9.3	6.3	-.5	-8.1	74	.6	2.2	X	 								
2024-01-14	김천(822)	-9.9	13.7	1.7	-8.7	67	1	5.1	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	군위(823)	-10	12.3	1.7	-7.8	78	1	3.7	X	 								
2024-01-14	칠곡(825)	-5.6	12.9	3.2	-6.2	76	1.2	4	X	 								
2024-01-14	경산(827)	-5.1	14.7	4.8	-5.1	62	1.2	3.7	주의보	 								
2024-01-14	삼척(876)	-5.7	13	5.9	-3.9	46	1.9	6.7	X	 								
2024-01-14	속초(90)	-6.9	11	3.8	-3.8	47.1	2.3	5.4	X	 								
2024-01-14	삼천포(907)	-1.9	14.8	8.1	.2	66	1.7	3.9	X	 								
2024-01-14	고성(918)	-7	13.5	5.9	-5.2	76	2	6.3	X	 								
2024-01-14	창녕(919)	-6	14.5	4.4	-6.4	72	1.1	4	X	 								
2024-01-14	함안(920)	-9.8	14	4.2	-6.9	74	1.7	6	X	 								
2024-01-14	북춘천(93)	-9.9	-1.5	-4.5	-8.9	83.6	.5	2	주의보	 								
2024-01-14	하동(932)	-4.7	15.4	6.2	-3.7	70	1.4	4.1	X	 								
2024-01-14	철원(95)	-10.3	.8	-3.9	-8.5	92.5	.6	4.2	주의보	 								
2024-01-14	동두천(98)	-7.8	.4	-2.8	-6.2	83.9	.8	4.1	X	 								
2024-01-14	파주(99)	-10	.4	-4	-8.4	88.6	.7	2.5	주의보	 								
2024-01-15	북강릉(104)	-3.3	4.7	.6	-2.4	54.5	1.1	2.8	X	 								
2024-01-15	동해(106)	-1.9	6	2.9	-.5	50.8	2.3	6.1	X	 								
2024-01-15	서울(108)	-11.8	.9	-3.7	-6.9	51.3	2.5	4.9	X	 								
2024-01-15	인천(112)	-13.3	-.1	-3.7	-6.2	45.3	4	7.5	X	 								
2024-01-15	원주(114)	-5.5	1.2	-1.4	-3.6	56.8	1.1	2.5	X	관심								
2024-01-15	울릉도(115)	-4.7	4.5	1.8	.7	68	4.8	9.1	X	 								
2024-01-15	수원(119)	-10.6	1.9	-3.2	-6.2	47.6	2.2	3.9	X	 								
2024-01-15	영월(121)	-5.2	2.7	-.9	-5.2	62.4	1	3	X	 								
2024-01-15	충주(127)	-8.2	1.2	-2.3	-6.5	59.6	2	3.8	X	관심								
2024-01-15	서산(129)	-8.3	1	-2.4	-6.3	59.8	2.3	4.9	X	 								
2024-01-15	울진(130)	-4.9	8.1	2.1	-2	58.5	2.7	7.9	X	 								
2024-01-15	청주(131)	-7	2.4	-1.8	-4.6	45.5	1.5	2.9	X	관심								
2024-01-15	대전(133)	-8.6	3.7	-2.1	-6	50.4	1.8	4.3	X	관심								
2024-01-15	추풍령(135)	-12	1.5	-2.1	-5	47.9	5	7.8	X	관심								
2024-01-15	안동(136)	-6.4	4.1	-.7	-3.3	58.6	2.4	4.7	X	관심								
2024-01-15	상주(137)	-9.3	2.9	-.9	-4	50.5	3.1	4.9	X	관심								
2024-01-15	포항(138)	-2.6	8	3.6	.3	44.3	2.8	4.9	X	 								
2024-01-15	군산(140)	-6.9	4.4	-.9	-5.3	57.8	1.7	4	X	 								
2024-01-15	대구(143)	-5.5	6.5	2.1	-.9	40.1	3.7	5.8	X	 								
2024-01-15	전주(146)	-6.8	3.1	-.7	-3.7	57.3	1.8	3.1	X	 								
2024-01-15	울산(152)	-4.1	8.4	2.8	-.2	45.1	2.9	5.8	X	 								
2024-01-15	창원(155)	-3.8	9.2	3.5	.3	33.5	2.4	6.3	X	 								
2024-01-15	광주(156)	-6.1	5.2	.6	-2.6	59.4	1.3	2.6	X	 								
2024-01-15	부산(159)	-2.1	10.8	5.3	2.2	32.1	3.7	6.9	X	 								
2024-01-15	통영(162)	-2	10.5	5.1	1.4	46.3	3	5.3	X	 								
2024-01-15	목포(165)	-6.1	2.9	1.3	-.7	67	8.1	13.4	X	 								
2024-01-15	여수(168)	-6.2	7.8	3.6	.7	38	8.4	13.3	X	 								
2024-01-15	흑산도(169)	-4.1	5.2	3.7	2.9	69.9	11.8	15.2	X	 								
2024-01-15	완도(170)	-2.6	6.3	2.7	.5	55.3	2.8	5	X	 								
2024-01-15	고창(172)	-9	3.1	-.8	-3.7	63.4	3.8	6.2	X	관심								
2024-01-15	제주(184)	1	8.7	6.1	4.5	53.4	4.1	6.1	X	 								
2024-01-15	진주(192)	-3.9	10.8	3.7	-3.3	39.5	1.2	3	X	 								
2024-01-15	양평(202)	-9.1	1.5	-2.3	-5.9	50	1.9	3.4	주의보	주의								
2024-01-15	이천(203)	-10.7	2.5	-2.5	-5.7	54	1.5	3.2	X	관심								
2024-01-15	인제(211)	-8.4	.9	-3.4	-9.4	73.8	1.3	3.5	주의보	주의								
2024-01-15	홍천(212)	-6.4	1	-4.2	-8.2	72.6	.5	2.2	주의보	주의								
2024-01-15	태백(216)	-8.6	1.9	-3.8	-7.2	60	1.2	3.6	X	 								
2024-01-15	정선군(217)	-9.8	2.2	-3.7	-9	67.9	1.3	3.6	X	 								
2024-01-15	제천(221)	-9.4	.3	-3.2	-7.6	70	2.1	4	X	관심								
2024-01-15	보은(226)	-7.3	1.9	-2.3	-5.8	59.8	1.9	4.1	X	관심								
2024-01-15	천안(232)	-8.9	1.4	-2.6	-5.5	54.3	1.4	3.1	X	관심								
2024-01-15	보령(235)	-6.8	3.2	-1.3	-3.6	53.8	1.7	4.1	X	 								
2024-01-15	부여(236)	-6.8	4.7	-1.3	-5.8	57	1.5	3.7	X	관심								
2024-01-15	금산(238)	-6.4	2.8	-1.9	-5.7	63.9	1.3	3.1	X	관심								
2024-01-15	세종(239)	-8.2	3.2	-2	-5.3	52.1	1.8	3.6	X	관심								
2024-01-15	부안(243)	-4.7	3.8	-.1	-3.5	62.5	1.6	3.4	X	 								
2024-01-15	임실(244)	-6.2	3.1	-1.3	-5	63.9	1.3	2.9	주의보	 								
2024-01-15	정읍(245)	-6.5	2.7	-.8	-3.3	61	1.7	3.7	X	 								
2024-01-15	남원(247)	-6.5	4.2	-.7	-4.5	60.8	1.6	3.6	X	 								
2024-01-15	장수(248)	-8.9	3	-2.1	-6.4	68.5	1.9	3.6	X	 								
2024-01-15	영광군(252)	-5.4	2.5	-.2	-2.8	65.1	3	6.3	X	 								
2024-01-15	김해시(253)	-2.2	9.7	4.1	.5	36.4	2.4	5.7	X	 								
2024-01-15	순창군(254)	-6.6	3.7	-.6	-4.1	59.6	2.2	4.5	X	 								
2024-01-15	양산시(257)	-1.4	11	5	.3	39.3	1.9	5.4	X	 								
2024-01-15	강진군(259)	-6	6.6	1.6	-.9	57.8	3.6	6.2	X	 								
2024-01-15	장흥(260)	-4.6	6.2	1.6	-1.2	51.3	3	5.5	X	 								
2024-01-15	해남(261)	-4.3	5.1	1.9	-.7	60.8	3.1	6.4	X	 								
2024-01-15	고흥(262)	-4.1	8.1	2.9	-1	51	3.4	7.2	X	 								
2024-01-15	의령군(263)	-5.7	10.3	2.1	-5.3	66.5	1.6	3.8	X	 								
2024-01-15	함양군(264)	-6	6.4	1.8	-1.2	44.3	3.9	5.9	X	 								
2024-01-15	진도군ASOS(268)	-3.9	4.5	2.2	.9	62.3	5.5	7.6	X	 								
2024-01-15	봉화(271)	-6.3	4.3	-1.8	-5.6	73.8	1	4.3	X	 								
2024-01-15	영주(272)	-9.2	1.9	-.7	-2.9	54.8	6.1	8.6	X	 								
2024-01-15	문경(273)	-7.7	2.7	-.9	-3.5	52	2.8	4.8	X	관심								
2024-01-15	청송군(276)	-7.8	4.1	-.9	-6.6	59.9	2.8	5.3	X	관심								
2024-01-15	영덕(277)	-4.4	5.9	2.7	-.4	51	3.2	7.3	X	 								
2024-01-15	의성(278)	-6.6	4.9	-1.6	-6.9	71	1.1	3.6	X	관심								
2024-01-15	구미(279)	-4.3	5.4	.8	-2.3	42.8	1.5	2.5	X	 								
2024-01-15	영천(281)	-6.3	5.9	1.4	-1.9	49.9	2.7	4.7	X	 								
2024-01-15	경주시(283)	-5.8	7	2.4	-1.6	41.8	4.4	7.9	X	 								
2024-01-15	거창(284)	-7.9	7.9	.2	-5.2	53.5	1.7	4	X	 								
2024-01-15	합천(285)	-2.8	9	1.9	-3.8	52.6	.7	3.5	X	 								
2024-01-15	밀양(288)	-3	9	2.7	-2.1	39.5	1.1	3.4	X	 								
2024-01-15	산청(289)	-4.7	7.6	2.4	-1.5	40	3.1	4.8	X	 								
2024-01-15	거제(294)	-.3	10.8	4.7	1.4	48.8	1.5	3.8	X	 								
2024-01-15	남해(295)	-1.7	8.8	3.3	-.8	53	1.3	3.7	X	 								
2024-01-15	부천(433)	-9.2	.6	-3.9	-6.6	37	1	2	X	 								
2024-01-15	안양(434)	-10.1	1.4	-2.8	-5.6		2.4	4.9	X	 								
2024-01-15	광명(437)	-10	1.3	-2.7	-5.5	39	2.2	3.2	X	 								
2024-01-15	군포(438)	-9.8	2.2	-3	-6.1	41	1.4	2.9	X	 								
2024-01-15	김포(441)		.2	-3.8	-6.7		2.2	3.7	X	 								
2024-01-15	하남(444)	-9.3	.1	-4.1	-7.5	48	.6	1.8	X	 								
2024-01-15	의왕(445)	-6.8	1.7	-3.3	-6.4	44			X	 								
2024-01-15	포천(504)	-15.5	.3	-6.9	-12	70	1	2.2	주의보	주의								
2024-01-15	가평조종(505)	-12.1	-.6	-5.4	-10.8	56	1.4	4.9	주의보	주의								
2024-01-15	안성(516)	-8.8	1.3	-2.9	-6.2	56	2.2	4.3	X	관심								
2024-01-15	간성(517)	-8.6	4.2	-1.1	-5.4	58	1.9	4.9	X	관심								
2024-01-15	평창(526)	-10.1	1	-4.1	-10	68	1.3	4.2	경보	주의								
2024-01-15	의정부(532)	-11.6	.8	-4.8	-9.2	47	1.3	2.6	X	관심								
2024-01-15	횡성(536)	-10.5	1	-3.5	-8.8	71	1.6	3.4	주의보	주의								
2024-01-15	고양(540)	-9.7	1.3	-4.5	-8.6	57			X	관심								
2024-01-15	남양주(541)	-10.4	1.8	-3.7	-7.8	50	1.3	3.2	X	관심								
2024-01-15	안산(545)	-8.5	1.8	-2.9	-6.4	41	.9	2.9	X	 								
2024-01-15	경기광주(546)	-10.4	1.2	-4.5	-8.8	53	.9	2.7	X	관심								
2024-01-15	여주(548)	-10	.8	-3.2	-6.9	59	1.5	2.5	X	관심								
2024-01-15	용인(549)	-9	2.2	-3.6	-7.9	58	1.2	3.1	X	 								
2024-01-15	오산(550)	-9.4	1.7	-3	-6.2	49	1.3	2.9	X	 								
